number,position,positionText,points,grid,laps,status,driverId,constructorId,Time.millis,Time.time,FastestLap.rank,FastestLap.lap,FastestLap.Time.time,FastestLap.AverageSpeed.units,FastestLap.AverageSpeed.speed,season,round
15,19,R,0,3,16,Gearbox,jabouille,renault,,,,,,,,1979,11
20,20,R,0,19,15,Electrical,keke_rosberg,wolf,,,,,,,,1979,11
14,21,R,0,12,15,Brakes,emerson_fittipaldi,fittipaldi,,,,,,,,1979,11
17,22,R,0,23,3,Accident,lammers,shadow,,,,,,,,1979,11
30,23,R,0,20,1,Engine,mass,arrows,,,,,,,,1979,11
1,24,R,0,15,0,Clutch,mario_andretti,team_lotus,,,,,,,,1979,11
31,25,F,0,0,0,Did not qualify,rebaque,team_lotus,,,,,,,,1979,11
24,26,F,0,0,0,Did not qualify,merzario,merzario,,,,,,,,1979,11
4,1,1,9,1,60,Finished,brooks,ferrari,7771600,2:09:31.6,,,,,,1959,6
6,2,2,6,3,60,Finished,gurney,ferrari,7774500,+2.9,,,,,,1959,6
5,3,3,4,6,60,Finished,phil_hill,ferrari,7836400,+1:04.8,,,,,,1959,6
8,4,4,3,12,59,+1 Lap,trintignant,cooper-climax,,,,,,,,1959,6
9,5,5,2,7,58,+2 Laps,bonnier,brm,,,,,,,,1959,6
18,6,6,0,15,56,+4 Laps,burgess,cooper-maserati,,,,,,,,1959,6
10,7,7,0,8,49,+11 Laps,schell,brm,,,,,,,,1959,6
2,8,R,0,9,36,Transmission,mclaren,cooper-climax,,,,,,,,1959,6
11,9,R,0,11,36,Accident,herrmann,brm,,,,,,,,1959,6
3,10,R,0,5,23,Engine,gregory,cooper-climax,,,,,,,,1959,6
1,11,R,0,4,15,Transmission,jack_brabham,cooper-climax,,,,,,,,1959,6
16,12,R,0,10,10,Gearbox,hill,team_lotus,,,,,,,,1959,6
15,13,R,0,13,7,Differential,ireland,team_lotus,,,,,,,,1959,6
17,14,R,0,14,2,Clutch,allison,ferrari,,,,,,,,1959,6
7,15,R,0,2,1,Transmission,moss,cooper-climax,,,,,,,,1959,6
2,1,1,9,4,43,Finished,phil_hill,ferrari,7393000,2:03:13.0,,,,,,1961,7
46,2,2,6,12,43,Finished,gurney,porsche,7424200,+31.2,,,,,,1961,7
12,3,3,4,14,43,Finished,mclaren,cooper-climax,7541400,+2:28.4,,,,,,1961,7
60,4,4,3,16,43,Finished,lewis,cooper-climax,7553400,+2:40.4,,,,,,1961,7
26,5,5,2,13,43,Finished,brooks,brm,7553500,+2:40.5,,,,,,1961,7
40,6,6,1,18,42,+1 Lap,salvadori,cooper-climax,,,,,,,,1961,7
74,7,7,0,15,41,+2 Laps,beaufort,porsche,,,,,,,,1961,7
62,8,8,0,21,41,+2 Laps,bandini,cooper-maserati,,,,,,,,1961,7
48,9,9,0,22,41,+2 Laps,trintignant,cooper-maserati,,,,,,,,1961,7
16,10,10,0,27,40,+3 Laps,parnell,lotus-climax,,,,,,,,1961,7
20,11,11,0,23,39,+4 Laps,henry_taylor,lotus-climax,,,,,,,,1961,7
58,12,12,0,29,38,+5 Laps,pirocchi,cooper-maserati,,,,,,,,1961,7
28,13,R,0,11,36,Wheel bearing,moss,lotus-climax,,,,,,,,1961,7
6,14,R,0,3,23,Engine,ginther,ferrari,,,,,,,,1961,7
72,15,R,0,30,19,Engine,starrabba,lotus-maserati,,,,,,,,1961,7
44,16,R,0,8,14,Suspension,bonnier,porsche,,,,,,,,1961,7
8,17,R,0,2,13,Fuel system,ricardo_rodriguez,ferrari,,,,,,,,1961,7
32,18,R,0,6,13,Engine,baghetti,ferrari,,,,,,,,1961,7
50,19,R,0,20,13,Engine,vaccarella,de_tomaso-alfa_romeo,,,,,,,,1961,7
22,20,R,0,17,11,Suspension,gregory,lotus-climax,,,,,,,,1961,7
24,21,R,0,5,10,Engine,hill,brm,,,,,,,,1961,7
10,22,R,0,10,8,Overheating,jack_brabham,cooper-climax,,,,,,,,1961,7
14,23,R,0,31,6,Engine,naylor,jbw,,,,,,,,1961,7
38,24,R,0,9,5,Chassis,ireland,lotus-climax,,,,,,,,1961,7
30,25,R,0,26,5,Engine,fairman,cooper-climax,,,,,,,,1961,7
42,26,R,0,19,2,Accident,surtees,cooper-climax,,,,,,,,1961,7
4,27,R,0,1,1,Accident,trips,ferrari,,,,,,,,1961,7
36,28,R,0,7,1,Accident,clark,lotus-climax,,,,,,,,1961,7
54,29,R,0,24,1,Engine,bussinello,de_tomaso-alfa_romeo,,,,,,,,1961,7
56,30,R,0,28,1,Engine,seidel,lotus-climax,,,,,,,,1961,7
5,1,1,10,1,72,Finished,michael_schumacher,ferrari,5930492,1:38:50.492,,,,,,1997,8
4,2,2,6,2,72,Finished,frentzen,williams,5954029,+23.537,,,,,,1997,8
6,3,3,4,5,72,Finished,irvine,ferrari,6005293,+1:14.801,,,,,,1997,8
3,4,4,3,4,72,Finished,villeneuve,williams,6012276,+1:21.784,,,,,,1997,8
7,5,5,2,8,72,Finished,alesi,benetton,6013227,+1:22.735,,,,,,1997,8
11,6,6,1,3,72,Finished,ralf_schumacher,jordan,6020363,+1:29.871,,,,,,1997,8
10,7,7,0,9,71,Collision,coulthard,mclaren,,,,,,,,1997,8
16,8,8,0,14,71,+1 Lap,herbert,sauber,,,,,,,,1997,8
12,9,9,0,11,71,+1 Lap,fisichella,jordan,,,,,,,,1997,8
14,10,10,0,6,70,+2 Laps,trulli,prost,,,,,,,,1997,8
20,11,11,0,21,70,+2 Laps,katayama,minardi,,,,,,,,1997,8
1,12,12,0,17,69,+3 Laps,damon_hill,arrows,,,,,,,,1997,8
19,13,R,0,19,61,Electrical,salo,tyrrell,,,,,,,,1997,8
8,14,R,0,7,60,Spun off,wurz,benetton,,,,,,,,1997,8
2,15,R,0,16,58,Spun off,diniz,arrows,,,,,,,,1997,8
17,16,R,0,20,40,Spun off,fontana,sauber,,,,,,,,1997,8
22,17,R,0,13,36,Engine,barrichello,stewart,,,,,,,,1997,8
23,18,R,0,15,33,Brakes,magnussen,stewart,,,,,,,,1997,8
9,19,R,0,10,18,Engine,hakkinen,mclaren,,,,,,,,1997,8
18,20,R,0,18,15,Spun off,verstappen,tyrrell,,,,,,,,1997,8
15,21,R,0,12,7,Spun off,nakano,prost,,,,,,,,1997,8
21,22,R,0,22,5,Engine,marques,minardi,,,,,,,,1997,8
1,1,1,10,4,70,Finished,hamilton,mclaren,5903876,1:38:23.876,4,16,1:22.479,kph,191.219,2009,10
4,2,2,8,7,70,Finished,raikkonen,ferrari,5915405,+11.529,2,70,1:22.434,kph,191.323,2009,10
14,3,3,6,3,70,Finished,webber,red_bull,5920762,+16.886,1,65,1:21.931,kph,192.498,2009,10
16,4,4,5,5,70,Finished,rosberg,williams,5930843,+26.967,3,65,1:22.468,kph,191.245,2009,10
2,5,5,4,6,70,Finished,kovalainen,mclaren,5938268,+34.392,8,63,1:22.958,kph,190.115,2009,10
10,6,6,3,13,70,Finished,glock,toyota,5939113,+35.237,5,63,1:22.506,kph,191.157,2009,10
22,7,7,2,8,70,Finished,button,brawn,5958964,+55.088,6,57,1:22.706,kph,190.694,2009,10
9,8,8,1,11,70,Finished,trulli,toyota,5972048,+1:08.172,13,65,1:23.261,kph,189.423,2009,10
17,9,9,0,9,70,Finished,nakajima,williams,5972650,+1:08.774,11,55,1:23.180,kph,189.608,2009,10
23,10,10,0,12,70,Finished,barrichello,brawn,5973132,+1:09.256,9,55,1:23.024,kph,189.964,2009,10
6,11,11,0,15,70,Finished,heidfeld,bmw_sauber,5974488,+1:10.612,14,65,1:23.282,kph,189.375,2009,10
8,12,12,0,14,70,Finished,piquet_jr,renault,5975388,+1:11.512,15,65,1:23.418,kph,189.067,2009,10
5,13,13,0,18,70,Finished,kubica,bmw_sauber,5977922,+1:14.046,12,65,1:23.224,kph,189.507,2009,10
21,14,14,0,16,69,+1 Lap,fisichella,force_india,,,10,40,1:23.174,kph,189.621,2009,10
11,15,15,0,19,69,+1 Lap,alguersuari,toro_rosso,,,16,69,1:23.444,kph,189.008,2009,10
12,16,16,0,10,69,+1 Lap,buemi,toro_rosso,,,7,69,1:22.955,kph,190.122,2009,10
15,17,R,0,2,29,Suspension,vettel,red_bull,,,17,18,1:23.457,kph,188.978,2009,10
7,18,R,0,1,15,Wheel,alonso,renault,,,18,4,1:23.529,kph,188.815,2009,10
20,19,R,0,17,1,Overheating,sutil,force_india,,,,,,,,2009,10
3,20,W,0,0,0,Withdrew,massa,ferrari,,,,,,,,2009,10
5,1,1,9,6,28,Finished,mclaren,mclaren-ford,6002100,1:40:02.1,,,,,,1968,4
11,2,2,6,8,28,Finished,rodriguez,brm,6014200,+12.1,,,,,,1968,4
23,3,3,4,3,28,Finished,ickx,ferrari,6041700,+39.6,,,,,,1968,4
7,4,4,3,2,27,Out of fuel,stewart,matra-ford,,,,,,,,1968,4
2,5,5,2,15,26,Transmission,oliver,lotus-ford,,,,,,,,1968,4
15,6,6,1,12,26,+2 Laps,bianchi,cooper-brm,,,,,,,,1968,4
3,7,7,0,9,25,Oil pressure,siffert,lotus-ford,,,,,,,,1968,4
10,8,8,0,13,25,+3 Laps,beltoise,matra,,,,,,,,1968,4
14,9,R,0,7,22,Engine,courage,brm,,,,,,,,1968,4
6,10,R,0,5,18,Halfshaft,hulme,mclaren-ford,,,,,,,,1968,4
20,11,R,0,4,11,Suspension,surtees,honda,,,,,,,,1968,4
22,12,R,0,1,8,Radiator,amon,ferrari,,,,,,,,1968,4
16,13,R,0,11,6,Spun off,redman,cooper-brm,,,,,,,,1968,4
12,14,R,0,18,6,Oil pipe,attwood,brm,,,,,,,,1968,4
18,15,R,0,10,6,Throttle,jack_brabham,brabham-repco,,,,,,,,1968,4
1,16,R,0,14,5,Halfshaft,hill,lotus-ford,,,,,,,,1968,4
19,17,R,0,17,5,Engine,rindt,brabham-repco,,,,,,,,1968,4
17,18,R,0,16,1,Wheel,bonnier,mclaren-brm,,,,,,,,1968,4
44,1,1,26,2,52,Finished,hamilton,mercedes,4868452,1:21:08.452,1,52,1:27.369,kph,242.735,2019,10
77,2,2,18,1,52,Finished,bottas,mercedes,4893380,+24.928,2,47,1:27.406,kph,242.633,2019,10
16,3,3,15,3,52,Finished,leclerc,ferrari,4898569,+30.117,5,47,1:29.313,kph,237.452,2019,10
10,4,4,12,5,52,Finished,gasly,red_bull,4903144,+34.692,8,48,1:29.544,kph,236.839,2019,10
33,5,5,10,4,52,Finished,max_verstappen,red_bull,4907910,+39.458,4,45,1:29.272,kph,237.561,2019,10
55,6,6,8,13,52,Finished,sainz,mclaren,4922091,+53.639,11,50,1:29.757,kph,236.277,2019,10
3,7,7,6,7,52,Finished,ricciardo,renault,4922853,+54.401,9,50,1:29.624,kph,236.628,2019,10
7,8,8,4,12,52,Finished,raikkonen,alfa,4933992,+1:05.540,14,51,1:30.034,kph,235.551,2019,10
26,9,9,2,17,52,Finished,kvyat,toro_rosso,4935172,+1:06.720,12,51,1:29.910,kph,235.875,2019,10
27,10,10,1,10,52,Finished,hulkenberg,renault,4941185,+1:12.733,13,51,1:29.949,kph,235.773,2019,10
4,11,11,0,8,52,Finished,norris,mclaren,4942733,+1:14.281,10,50,1:29.636,kph,236.596,2019,10
23,12,12,0,9,52,Finished,albon,toro_rosso,4944069,+1:15.617,15,46,1:30.872,kph,233.378,2019,10
18,13,13,0,18,52,Finished,stroll,racing_point,4949538,+1:21.086,6,49,1:29.390,kph,237.248,2019,10
63,14,14,0,19,51,+1 Lap,russell,williams,,,16,50,1:31.013,kph,233.017,2019,10
88,15,15,0,20,51,+1 Lap,kubica,williams,,,17,50,1:31.509,kph,231.754,2019,10
5,16,16,0,6,51,+1 Lap,vettel,ferrari,,,3,46,1:28.733,kph,239.004,2019,10
11,17,17,0,15,51,+1 Lap,perez,racing_point,,,7,50,1:29.456,kph,237.072,2019,10
99,18,R,0,11,18,Spun off,giovinazzi,alfa,,,18,17,1:32.464,kph,229.360,2019,10
8,19,R,0,14,9,Collision,grosjean,haas,,,20,4,1:34.350,kph,224.775,2019,10
20,20,R,0,16,6,Collision,kevin_magnussen,haas,,,19,5,1:33.425,kph,227.001,2019,10
5,1,1,9,3,90,Finished,emerson_fittipaldi,team_lotus,7421200,2:03:41.2,,,,,,1972,3
4,2,2,6,1,90,Finished,ickx,ferrari,7440120,+18.92,,,,,,1972,3
6,3,3,4,8,89,+1 Lap,regazzoni,ferrari,,,,,,,,1972,3
26,4,4,3,13,89,+1 Lap,adamich,surtees,,,,,,,,1972,3
20,5,5,2,11,89,+1 Lap,revson,mclaren,,,,,,,,1972,3
29,6,6,1,16,89,+1 Lap,pace,march,,,,,,,,1972,3
22,7,7,0,14,88,+2 Laps,wilson_fittipaldi,brabham,,,,,,,,1972,3
12,8,8,0,18,88,+2 Laps,schenken,surtees,,,,,,,,1972,3
21,9,9,0,24,87,+3 Laps,walker,team_lotus,,,,,,,,1972,3
18,10,10,0,23,86,+4 Laps,hill,brabham,,,,,,,,1972,3
14,11,11,0,19,86,+4 Laps,pescarolo,march,,,,,,,,1972,3
1,12,R,0,4,69,Accident,stewart,tyrrell,,,,,,,,1972,3
9,13,R,0,6,66,Gearbox,amon,matra,,,,,,,,1972,3
3,14,R,0,12,65,Ignition,cevert,tyrrell,,,,,,,,1972,3
8,15,R,0,21,65,Engine,gethin,brm,,,,,,,,1972,3
11,16,R,0,2,48,Gearbox,hulme,mclaren,,,,,,,,1972,3
25,17,R,0,20,38,Engine,ganley,brm,,,,,,,,1972,3
10,18,R,0,10,24,Accident,wisell,brm,,,,,,,,1972,3
7,19,R,0,5,23,Oil pressure,mario_andretti,ferrari,,,,,,,,1972,3
15,20,R,0,15,20,Electrical,hailwood,surtees,,,,,,,,1972,3
2,21,R,0,9,16,Fuel leak,peterson,march,,,,,,,,1972,3
16,22,R,0,17,15,Accident,stommelen,march,,,,,,,,1972,3
19,23,R,0,7,9,Gearbox,beltoise,brm,,,,,,,,1972,3
24,24,R,0,25,7,Differential,lauda,march,,,,,,,,1972,3
28,25,R,0,22,6,Accident,roig,brm,,,,,,,,1972,3
23,26,F,0,0,0,Did not qualify,beuttler,march,,,,,,,,1972,3
3,1,1,25,6,70,Finished,ricciardo,red_bull,5952830,1:39:12.830,4,68,1:18.640,kph,199.638,2014,7
6,2,2,18,1,70,Finished,rosberg,mercedes,5957066,+4.236,7,33,1:18.881,kph,199.028,2014,7
1,3,3,15,3,70,Finished,vettel,red_bull,5958077,+5.247,10,48,1:19.171,kph,198.299,2014,7
22,4,4,12,9,70,Finished,button,mclaren,5964585,+11.755,5,64,1:18.759,kph,199.337,2014,7
27,5,5,10,11,70,Finished,hulkenberg,force_india,5965673,+12.843,8,64,1:18.936,kph,198.890,2014,7
14,6,6,8,7,70,Finished,alonso,ferrari,5967699,+14.869,3,64,1:18.614,kph,199.704,2014,7
77,7,7,6,4,70,Finished,bottas,williams,5976408,+23.578,11,52,1:19.321,kph,197.924,2014,7
25,8,8,4,8,70,Finished,vergne,toro_rosso,5980856,+28.026,12,56,1:19.399,kph,197.730,2014,7
20,9,9,2,12,70,Finished,kevin_magnussen,mclaren,5982084,+29.254,6,56,1:18.819,kph,199.185,2014,7
7,10,10,1,10,70,Finished,raikkonen,ferrari,6006508,+53.678,2,68,1:18.529,kph,199.921,2014,7
11,11,11,0,13,69,Collision,perez,force_india,,,13,63,1:19.491,kph,197.501,2014,7
19,12,12,0,5,69,Collision,massa,williams,,,1,58,1:18.504,kph,199.984,2014,7
99,13,13,0,16,69,+1 Lap,sutil,sauber,,,17,66,1:20.226,kph,195.692,2014,7
21,14,14,0,22,64,ERS,gutierrez,sauber,,,16,51,1:20.112,kph,195.970,2014,7
8,15,R,0,14,59,Rear wing,grosjean,lotus_f1,,,14,54,1:19.650,kph,197.107,2014,7
26,16,R,0,15,47,Drivetrain,kvyat,toro_rosso,,,15,43,1:19.978,kph,196.298,2014,7
44,17,R,0,2,46,Brakes,hamilton,mercedes,,,9,24,1:18.942,kph,198.875,2014,7
10,18,R,0,21,23,Suspension,kobayashi,caterham,,,19,20,1:23.130,kph,188.856,2014,7
13,19,R,0,17,21,Power Unit,maldonado,lotus_f1,,,18,21,1:21.514,kph,192.600,2014,7
9,20,R,0,20,7,Turbo,ericsson,caterham,,,20,7,1:51.041,kph,141.385,2014,7
4,21,R,0,18,0,Collision,chilton,marussia,,,,,,,,2014,7
17,22,R,0,19,0,Collision,jules_bianchi,marussia,,,,,,,,2014,7
5,1,1,10,1,57,Finished,massa,ferrari,5607515,1:33:27.515,1,42,1:34.067,kph,207.120,2007,3
2,2,2,8,2,57,Finished,hamilton,mclaren,5609875,+2.360,2,18,1:34.270,kph,206.674,2007,3
6,3,3,6,3,57,Finished,raikkonen,ferrari,5618354,+10.839,3,39,1:34.357,kph,206.483,2007,3
9,4,4,5,5,57,Finished,heidfeld,bmw_sauber,5621346,+13.831,5,38,1:34.470,kph,206.236,2007,3
1,5,5,4,4,57,Finished,alonso,mclaren,5621941,+14.426,4,46,1:34.420,kph,206.346,2007,3
10,6,6,3,6,57,Finished,kubica,bmw_sauber,5653044,+45.529,6,46,1:34.819,kph,205.477,2007,3
12,7,7,2,9,57,Finished,trulli,toyota,5688886,+1:21.371,7,40,1:35.153,kph,204.756,2007,3
3,8,8,1,7,57,Finished,fisichella,renault,5689216,+1:21.701,8,51,1:35.200,kph,204.655,2007,3
4,9,9,0,12,57,Finished,kovalainen,renault,5696926,+1:29.411,10,27,1:35.475,kph,204.065,2007,3
16,10,10,0,10,57,Finished,rosberg,williams,5697431,+1:29.916,11,51,1:35.556,kph,203.893,2007,3
17,11,11,0,11,56,+1 Lap,wurz,williams,,,16,27,1:35.992,kph,202.966,2007,3
11,12,12,0,14,56,+1 Lap,ralf_schumacher,toyota,,,15,37,1:35.845,kph,203.278,2007,3
8,13,13,0,15,56,+1 Lap,barrichello,honda,,,14,50,1:35.842,kph,203.284,2007,3
21,14,14,0,22,55,+2 Laps,albers,spyker,,,20,40,1:37.184,kph,200.477,2007,3
20,15,15,0,20,53,+4 Laps,sutil,spyker,,,19,45,1:36.772,kph,201.330,2007,3
23,16,16,0,13,51,Engine,davidson,super_aguri,,,17,27,1:36.111,kph,202.715,2007,3
15,17,R,0,8,41,Gearbox,webber,red_bull,,,12,37,1:35.705,kph,203.575,2007,3
14,18,R,0,21,36,Driveshaft,coulthard,red_bull,,,9,34,1:35.384,kph,204.260,2007,3
22,19,R,0,17,34,Engine,sato,super_aguri,,,18,23,1:36.359,kph,202.193,2007,3
18,20,R,0,18,26,Hydraulics,liuzzi,toro_rosso,,,13,23,1:35.723,kph,203.537,2007,3
7,21,R,0,16,0,Collision,button,honda,,,,,,,,2007,3
19,22,R,0,19,0,Collision,speed,toro_rosso,,,,,,,,2007,3
14,1,1,8,19,200,Finished,vukovich,kurtis_kraft,13757270,3:49:17.27,,,,,,1954,2
9,2,2,6,3,200,Finished,bryan,kuzma,13827220,+1:09.95,,,,,,1954,2
2,3,3,5,1,200,Finished,mcgrath,kurtis_kraft,13837000,+1:19.73,,,,,,1954,2
34,4,4,1.5,11,200,Finished,darter,kurtis_kraft,13929950,+2:52.68,,,,,,1954,2
34,4,4,1.5,11,200,Finished,ruttman,kurtis_kraft,13929950,+2:52.68,,,,,,1954,2
73,5,5,2,14,200,Finished,nazaruk,kurtis_kraft,13961820,+3:24.55,,,,,,1954,2
77,6,6,0,24,200,Finished,agabashian,kurtis_kraft,13984820,+3:47.55,,,,,,1954,2
7,7,7,0,6,200,Finished,freeland,phillips,14010620,+4:13.35,,,,,,1954,2
5,8,8,0,32,200,Finished,paul_russo,kurtis_kraft,14058440,+5:01.17,,,,,,1954,2
5,8,8,0,32,200,Finished,hoyt,kurtis_kraft,14058440,+5:01.17,,,,,,1954,2
28,9,9,0,25,200,Finished,crockett,kurtis_kraft,14184510,+7:07.24,,,,,,1954,2
24,10,10,0,13,200,Finished,niday,stevens,14184960,+7:07.69,,,,,,1954,2
45,11,11,0,27,200,Finished,linden,kurtis_kraft,14259460,+8:22.19,,,,,,1954,2
45,11,11,0,27,200,Finished,cross,kurtis_kraft,14259460,+8:22.19,,,,,,1954,2
45,11,11,0,27,200,Finished,davies,kurtis_kraft,14259460,+8:22.19,,,,,,1954,2
45,11,11,0,27,200,Finished,parsons,kurtis_kraft,14259460,+8:22.19,,,,,,1954,2
45,11,11,0,27,200,Finished,hanks,kurtis_kraft,14259460,+8:22.19,,,,,,1954,2
98,12,12,0,5,199,+1 Lap,stevenson,kuzma,,,,,,,,1954,2
98,12,12,0,5,199,+1 Lap,faulkner,kuzma,,,,,,,,1954,2
88,13,13,0,22,197,+3 Laps,ayulo,kuzma,,,,,,,,1954,2
17,14,14,0,9,197,+3 Laps,sweikert,kurtis_kraft,,,,,,,,1954,2
16,15,15,0,8,196,+4 Laps,jackson,kurtis_kraft,,,,,,,,1954,2
16,15,15,0,8,196,+4 Laps,darter,kurtis_kraft,,,,,,,,1954,2
16,15,15,0,8,196,+4 Laps,bettenhausen,kurtis_kraft,,,,,,,,1954,2
16,15,15,0,8,196,+4 Laps,teague,kurtis_kraft,,,,,,,,1954,2
32,16,16,0,20,194,+6 Laps,mccoy,kurtis_kraft,,,,,,,,1954,2
25,17,17,0,7,194,+6 Laps,reece,pankratz,,,,,,,,1954,2
27,18,18,0,31,193,+7 Laps,bob_scott,stevens,,,,,,,,1954,2
27,18,18,0,31,193,+7 Laps,elisian,stevens,,,,,,,,1954,2
71,19,19,0,33,193,+7 Laps,armi,kurtis_kraft,,,,,,,,1954,2
9,1,1,4.5,8,29,Finished,brambilla,march,3476690,0:57:56.69,,,,,,1975,12
24,2,2,3,2,29,Finished,hunt,hesketh,3503720,+27.03,,,,,,1975,12
16,3,3,2,15,29,Finished,pryce,shadow-ford,3511540,+34.85,,,,,,1975,12
2,4,4,1.5,9,29,Finished,mass,mclaren,3549350,+1:12.66,,,,,,1975,12
5,5,5,1,13,29,Finished,peterson,team_lotus,3560020,+1:23.33,,,,,,1975,12
12,6,6,0.5,1,29,Finished,lauda,ferrari,3566970,+1:30.28,,,,,,1975,12
11,7,7,0,5,29,Finished,regazzoni,ferrari,3575760,+1:39.07,,,,,,1975,12
3,8,8,0,10,28,+1 Lap,scheckter,tyrrell,,,,,,,,1975,12
1,9,9,0,3,28,+1 Lap,emerson_fittipaldi,mclaren,,,,,,,,1975,12
18,10,10,0,18,28,+1 Lap,watson,surtees,,,,,,,,1975,12
4,11,11,0,7,28,+1 Lap,depailler,tyrrell,,,,,,,,1975,12
31,12,12,0,23,28,+1 Lap,amon,ensign,,,,,,,,1975,12
25,13,13,0,17,28,+1 Lap,lunger,hesketh,,,,,,,,1975,12
7,14,14,0,11,28,+1 Lap,reutemann,brabham,,,,,,,,1975,12
23,15,15,0,16,28,+1 Lap,brise,hill,,,,,,,,1975,12
22,16,16,0,25,27,+2 Laps,stommelen,hill,,,,,,,,1975,12
29,17,17,0,21,26,+3 Laps,lombardi,march,,,,,,,,1975,12
33,18,N,0,27,25,Not classified,wunderink,ensign,,,,,,,,1975,12
32,19,R,0,26,23,Electrical,ertl,hesketh,,,,,,,,1975,12
21,20,R,0,12,21,Handling,laffite,williams,,,,,,,,1975,12
8,21,R,0,6,17,Engine,pace,brabham,,,,,,,,1975,12
20,22,R,0,28,14,Engine,vonlanthen,williams,,,,,,,,1975,12
10,23,R,0,4,10,Accident,stuck,march,,,,,,,,1975,12
17,24,R,0,14,10,Injection,jarier,shadow-matra,,,,,,,,1975,12
14,25,R,0,24,2,Engine,evans,brm,,,,,,,,1975,12
27,26,R,0,19,1,Accident,mario_andretti,parnelli,,,,,,,,1975,12
28,27,W,0,20,0,Accident,donohue,march,,,,,,,,1975,12
6,28,W,0,22,0,Accident,henton,team_lotus,,,,,,,,1975,12
35,29,F,0,0,0,Did not qualify,trimmer,maki,,,,,,,,1975,12
30,30,F,0,0,0,Did not qualify,wilson_fittipaldi,fittipaldi,,,,,,,,1975,12
1,1,1,10,1,65,Finished,hakkinen,mclaren,5653665,1:34:13.665,,,,,,1999,5
2,2,2,6,3,65,Finished,coulthard,mclaren,5659903,+6.238,,,,,,1999,5
3,3,3,4,4,65,Finished,michael_schumacher,ferrari,5664510,+10.845,,,,,,1999,5
4,4,4,3,2,65,Finished,irvine,ferrari,5683847,+30.182,,,,,,1999,5
6,5,5,2,10,65,Finished,ralf_schumacher,williams,5740873,+1:27.208,,,,,,1999,5
19,6,6,1,9,64,+1 Lap,trulli,prost,,,,,,,,1999,5
7,7,7,0,11,64,+1 Lap,damon_hill,jordan,,,,,,,,1999,5
23,8,8,0,16,64,+1 Lap,salo,bar,,,,,,,,1999,5
9,9,9,0,13,64,+1 Lap,fisichella,benetton,,,,,,,,1999,5
10,10,10,0,18,64,+1 Lap,wurz,benetton,,,,,,,,1999,5
14,11,11,0,19,63,+2 Laps,rosa,arrows,,,,,,,,1999,5
15,12,12,0,20,62,+3 Laps,takagi,arrows,,,,,,,,1999,5
20,13,R,0,22,50,Spun off,badoer,minardi,,,,,,,,1999,5
22,14,R,0,6,40,Gearbox,villeneuve,bar,,,,,,,,1999,5
12,15,R,0,12,40,Transmission,diniz,sauber,,,,,,,,1999,5
17,16,R,0,14,40,Transmission,herbert,stewart,,,,,,,,1999,5
8,17,R,0,8,35,Halfshaft,frentzen,jordan,,,,,,,,1999,5
11,18,R,0,5,27,Transmission,alesi,sauber,,,,,,,,1999,5
5,19,R,0,17,24,Gearbox,zanardi,williams,,,,,,,,1999,5
18,20,R,0,15,24,Gearbox,panis,prost,,,,,,,,1999,5
21,21,R,0,21,0,Gearbox,gene,minardi,,,,,,,,1999,5
16,22,D,0,7,64,Disqualified,barrichello,stewart,,,,,,,,1999,5
1,1,1,9,13,69,Finished,prost,ferrari,5555783,1:32:35.783,,,,,,1990,6
2,2,2,6,4,69,Finished,mansell,ferrari,5581134,+25.351,,,,,,1990,6
28,3,3,4,1,69,Finished,berger,mclaren,5581313,+25.530,,,,,,1990,6
19,4,4,3,14,69,Finished,nannini,benetton,5596882,+41.099,,,,,,1990,6
5,5,5,2,5,69,Finished,boutsen,williams,5602452,+46.669,,,,,,1990,6
20,6,6,1,8,69,Finished,piquet,benetton,5602726,+46.943,,,,,,1990,6
4,7,7,0,6,69,Finished,alesi,tyrrell,5604860,+49.077,,,,,,1990,6
12,8,8,0,12,69,Finished,donnelly,team_lotus,5621925,+1:06.142,,,,,,1990,6
6,9,9,0,2,69,Finished,patrese,williams,5625701,+1:09.918,,,,,,1990,6
11,10,10,0,11,68,+1 Lap,warwick,team_lotus,,,,,,,,1990,6
8,11,11,0,10,68,+1 Lap,modena,brabham,,,,,,,,1990,6
23,12,12,0,7,68,+1 Lap,martini,minardi,,,,,,,,1990,6
22,13,13,0,15,68,+1 Lap,cesaris,dallara,,,,,,,,1990,6
24,14,14,0,16,67,+2 Laps,barilla,minardi,,,,,,,,1990,6
35,15,15,0,23,67,+2 Laps,foitek,onyx,,,,,,,,1990,6
25,16,16,0,24,67,+2 Laps,larini,ligier,,,,,,,,1990,6
9,17,17,0,17,66,+3 Laps,alboreto,arrows,,,,,,,,1990,6
26,18,18,0,22,66,+3 Laps,alliot,ligier,,,,,,,,1990,6
14,19,19,0,20,65,+4 Laps,grouillard,osella,,,,,,,,1990,6
27,20,20,0,3,63,Tyre,senna,mclaren,,,,,,,,1990,6
36,21,R,0,26,26,Engine,lehto,onyx,,,,,,,,1990,6
29,22,R,0,25,12,Brakes,bernard,larrousse,,,,,,,,1990,6
30,23,R,0,19,11,Collision,suzuki,larrousse,,,,,,,,1990,6
3,24,R,0,9,11,Collision,satoru_nakajima,tyrrell,,,,,,,,1990,6
7,25,R,0,21,11,Electrical,brabham,brabham,,,,,,,,1990,6
21,26,R,0,18,10,Engine,pirro,dallara,,,,,,,,1990,6
